Ano,DimUniversidade_idDimUniversidade,DimCurso_idDimCurso,DimArea_idDimArea,QuantidadeVagas,"Inscritos no 1.º ano, pela 1.ª vez, através de todos os regimes","Inscritos no 1.º ano, pela 1.ª vez, através do regime geral de acesso",Inscritos pela 1.ª vez através do regime geral de acesso,"Taxa de ocupação
[Inscritos pela 1.ª vez através do regime geral de acesso / Vagas]",Inscritos pela 1.ª vez através de todos os regimes,Distrito,Concelho
2013,3087,9148,345,30,20,2,5.0,0.16666666666666666,34.0,Faro,PORTIMÃO
2013,3087,9254,812,30,29,16,37.0,1.2333333333333334,54.0,Faro,PORTIMÃO
2013,3087,9383,812,25,4,2,6.0,0.24,11.0,Faro,PORTIMÃO
2013,3091,8339,213,50,36,24,24.0,0.48,37.0,Guarda,GUARDA
2013,3091,9005,762,23,6,3,3.0,0.13043478260869565,7.0,Guarda,GUARDA
2013,3091,9563,813,54,63,44,44.0,0.8148148148148148,66.0,Guarda,GUARDA
2013,3091,9652,342,48,24,18,18.0,0.375,25.0,Guarda,GUARDA
2013,3091,9853,144,25,16,5,5.0,0.2,16.0,Guarda,GUARDA
2013,3092,9056,344,29,11,2,2.0,0.06896551724137931,14.0,Guarda,GUARDA
2013,3092,9072,214,40,7,4,4.0,0.1,8.0,Guarda,GUARDA
2013,3092,9089,582,28,13,0,0.0,0,16.0,Guarda,GUARDA
2013,3092,9119,523,38,33,11,11.0,0.2894736842105263,35.0,Guarda,GUARDA
2013,3092,9128,581,20,11,0,0.0,0,11.0,Guarda,GUARDA
2013,3092,9147,345,38,36,29,29.0,0.7631578947368421,39.0,Guarda,GUARDA
2013,3092,9157,345,32,9,3,3.0,0.09375,9.0,Guarda,GUARDA
2013,3092,9205,342,27,16,6,6.0,0.2222222222222222,18.0,Guarda,GUARDA
2013,3092,9234,346,0,0,0,0.0,,1.0,Guarda,GUARDA
2013,3092,9855,851,27,16,5,5.0,0.18518518518518517,16.0,Guarda,GUARDA
2013,3095,9173,811,44,19,9,9.0,0.20454545454545456,22.0,Guarda,SEIA
2013,3095,9255,812,27,14,4,4.0,0.14814814814814814,14.0,Guarda,SEIA
2013,3095,9484,811,26,19,10,10.0,0.38461538461538464,24.0,Guarda,SEIA
2013,3101,8014,762,21,25,6,6.0,0.2857142857142857,25.0,Leiria,LEIRIA
2013,3101,8118,144,20,19,3,3.0,0.15,21.0,Leiria,LEIRIA
2013,3101,8132,813,24,29,20,20.0,0.8333333333333334,29.0,Leiria,LEIRIA
2013,3101,8476,345,28,13,4,4.0,0.14285714285714285,16.0,Leiria,LEIRIA
2013,3101,9084,762,40,39,34,34.0,0.85,39.0,Leiria,LEIRIA
2013,3101,9238,762,40,58,38,38.0,0.95,58.0,Leiria,LEIRIA
2013,3101,9466,212,30,5,3,3.0,0.1,5.0,Leiria,LEIRIA
2013,3101,9492,222,18,20,16,16.0,0.8888888888888888,20.0,Leiria,LEIRIA
2013,3101,9719,329,40,47,41,41.0,1.025,47.0,Leiria,LEIRIA
2013,3101,9797,345,45,53,46,46.0,1.0222222222222221,53.0,Leiria,LEIRIA
2013,3101,9851,813,24,33,22,22.0,0.9166666666666666,35.0,Leiria,LEIRIA
2013,3101,9853,144,41,20,15,15.0,0.36585365853658536,20.0,Leiria,LEIRIA
2013,3101,9868,329,21,19,10,10.0,0.47619047619047616,22.0,Leiria,LEIRIA
2013,3101,9879,762,21,6,4,4.0,0.19047619047619047,6.0,Leiria,LEIRIA
2013,3102,8015,380,40,30,6,6.0,0.15,32.0,Leiria,LEIRIA
2013,3102,8123,342,24,15,0,0.0,0,15.0,Leiria,LEIRIA
2013,3102,9002,345,28,15,11,11.0,0.39285714285714285,15.0,Leiria,LEIRIA
2013,3102,9089,582,30,4,1,1.0,0.03333333333333333,5.0,Leiria,LEIRIA
2013,3102,9104,529,25,12,2,2.0,0.08,12.0,Leiria,LEIRIA
2013,3102,9109,522,35,43,14,14.0,0.4,43.0,Leiria,LEIRIA
2013,3102,9119,523,60,104,59,59.0,0.9833333333333333,107.0,Leiria,LEIRIA
2013,3102,9123,521,35,29,19,19.0,0.5428571428571428,29.0,Leiria,LEIRIA
2013,3102,9147,345,70,88,68,68.0,0.9714285714285714,89.0,Leiria,LEIRIA
2013,3102,9205,342,40,46,30,30.0,0.75,46.0,Leiria,LEIRIA
2013,3102,9218,861,22,9,0,0.0,0,9.0,Leiria,LEIRIA
2013,3102,9242,380,60,64,57,57.0,0.95,66.0,Leiria,LEIRIA
2013,3102,9481,489,30,22,12,12.0,0.4,23.0,Leiria,LEIRIA
2013,3102,9489,529,28,9,9,9.0,0.32142857142857145,9.0,Leiria,LEIRIA
2013,3102,9627,344,40,35,27,27.0,0.675,35.0,Leiria,LEIRIA
2013,3102,9648,522,27,24,4,4.0,0.14814814814814814,24.0,Leiria,LEIRIA
2013,3102,9690,529,23,27,26,26.0,1.1304347826086956,27.0,Leiria,LEIRIA
2013,3102,9741,525,40,42,27,27.0,0.675,42.0,Leiria,LEIRIA
2013,3102,9871,344,30,16,2,2.0,0.06666666666666667,17.0,Leiria,LEIRIA
2013,3102,9881,582,20,15,0,0.0,0,16.0,Leiria,LEIRIA
2013,3102,9884,522,20,26,0,0.0,0,28.0,Leiria,LEIRIA
2013,3102,9885,523,20,49,4,4.0,0.2,51.0,Leiria,LEIRIA
2013,3102,9886,521,20,45,1,1.0,0.05,46.0,Leiria,LEIRIA
2013,3102,9991,345,35,41,12,12.0,0.34285714285714286,41.0,Leiria,LEIRIA
2013,3103,8126,213,25,30,20,20.0,0.8,31.0,Leiria,CALDAS DA RAINHA
2013,3103,8127,213,25,2,0,0.0,0,2.0,Leiria,CALDAS DA RAINHA
2013,3103,8525,214,20,14,11,23.0,1.15,26.0,Leiria,CALDAS DA RAINHA
2013,3103,9007,211,50,50,44,44.0,0.88,51.0,Leiria,CALDAS DA RAINHA
2013,3103,9074,214,35,42,37,37.0,1.0571428571428572,42.0,Leiria,CALDAS DA RAINHA
2013,3103,9243,212,25,27,26,26.0,1.04,27.0,Leiria,CALDAS DA RAINHA
2013,3103,9457,213,65,85,68,68.0,1.0461538461538462,88.0,Leiria,CALDAS DA RAINHA
2013,3103,9723,214,30,28,24,24.0,0.8,28.0,Leiria,CALDAS DA RAINHA
2013,3103,9729,213,80,104,80,81.0,1.0125,108.0,Leiria,CALDAS DA RAINHA
2013,3105,8007,342,0,0,0,0.0,,1.0,Leiria,PENICHE
2013,3105,8119,342,20,5,3,3.0,0.15,8.0,Leiria,PENICHE
2013,3105,8514,345,27,19,16,16.0,0.5925925925925926,19.0,Leiria,PENICHE
2013,3105,9014,421,48,55,53,53.0,1.1041666666666667,55.0,Leiria,PENICHE
2013,3105,9178,345,50,61,47,47.0,0.94,61.0,Leiria,PENICHE
2013,3105,9207,342,35,18,17,17.0,0.4857142857142857,18.0,Leiria,PENICHE
2013,3105,9254,812,36,42,37,37.0,1.0277777777777777,42.0,Leiria,PENICHE
2013,3105,9484,811,35,25,21,21.0,0.6,25.0,Leiria,PENICHE
2013,3105,9848,812,23,23,15,15.0,0.6521739130434783,23.0,Leiria,PENICHE
2013,3105,9997,345,28,12,4,4.0,0.14285714285714285,18.0,Leiria,PENICHE
2013,3105,L028,541,32,10,2,2.0,0.0625,10.0,Leiria,PENICHE
2013,3111,9068,212,60,55,47,47.0,0.7833333333333333,55.0,Lisboa,LISBOA
2013,3112,8009,212,15,11,8,8.0,0.5333333333333333,11.0,Lisboa,LISBOA
2013,3112,8117,762,25,8,4,4.0,0.16,8.0,Lisboa,LISBOA
2013,3112,8307,213,58,69,69,69.0,1.1896551724137931,69.0,Lisboa,LISBOA
2013,3112,9005,762,52,32,29,29.0,0.5576923076923077,32.0,Lisboa,LISBOA
2013,3112,9853,144,85,100,83,84.0,0.9882352941176471,103.0,Lisboa,LISBOA
2013,3112,9876,144,20,28,18,18.0,0.9,28.0,Lisboa,LISBOA
2013,3113,8438,342,30,31,28,28.0,0.9333333333333333,32.0,Lisboa,LISBOA
2013,3113,8439,342,30,36,29,30.0,1,39.0,Lisboa,LISBOA
2013,3113,9010,213,90,104,84,84.0,0.9333333333333333,106.0,Lisboa,LISBOA
2013,3113,9191,321,60,69,58,58.0,0.9666666666666667,69.0,Lisboa,LISBOA
2013,3113,9222,342,60,74,60,60.0,1,77.0,Lisboa,LISBOA
2013,3113,9231,342,60,71,56,56.0,0.9333333333333333,73.0,Lisboa,LISBOA
2013,3114,8343,212,14,12,7,14.0,1,22.0,Lisboa,LISBOA
2013,3114,8344,212,18,20,18,18.0,1,21.0,Lisboa,LISBOA
2013,3114,9782,212,64,31,26,51.0,0.796875,60.0,Lisboa,LISBOA
2013,3114,L012,212,18,24,18,18.0,1,25.0,Lisboa,LISBOA
2013,3116,9048,213,30,43,38,38.0,1.2666666666666666,43.0,Lisboa,AMADORA
2013,3116,9243,212,64,72,61,61.0,0.953125,73.0,Lisboa,AMADORA
2013,3117,8015,380,60,28,28,28.0,0.4666666666666667,28.0,Lisboa,LISBOA
2013,3117,9058,344,120,175,126,126.0,1.05,176.0,Lisboa,LISBOA
2013,3117,9147,345,105,135,96,96.0,0.9142857142857143,135.0,Lisboa,LISBOA
2013,3117,9242,380,60,85,61,61.0,1.0166666666666666,85.0,Lisboa,LISBOA
2013,3117,9476,343,60,79,63,63.0,1.05,79.0,Lisboa,LISBOA
2013,3117,9870,344,120,94,94,95.0,0.7916666666666666,96.0,Lisboa,LISBOA
2013,3117,9889,343,60,50,50,50.0,0.8333333333333334,50.0,Lisboa,LISBOA
2013,3117,9991,345,52,55,55,55.0,1.0576923076923077,55.0,Lisboa,LISBOA
2013,3117,L035,340,60,47,40,40.0,0.6666666666666666,47.0,Lisboa,LISBOA
2013,3118,9089,582,100,90,9,9.0,0.09,96.0,Lisboa,LISBOA
2013,3118,9108,523,90,57,34,34.0,0.37777777777777777,57.0,Lisboa,LISBOA
2013,3118,9109,522,115,44,15,15.0,0.13043478260869565,46.0,Lisboa,LISBOA
2013,3118,9121,523,120,161,128,128.0,1.0666666666666667,161.0,Lisboa,LISBOA
2013,3118,9123,521,150,149,89,89.0,0.5933333333333334,152.0,Lisboa,LISBOA
2013,3118,9126,524,85,43,26,26.0,0.3058823529411765,43.0,Lisboa,LISBOA
2013,3118,9475,523,60,74,59,59.0,0.9833333333333333,74.0,Lisboa,LISBOA
2013,3118,9887,524,0,2,1,1.0,,2.0,Lisboa,LISBOA
2013,3121,8014,762,20,13,3,3.0,0.15,20.0,Portalegre,PORTALEGRE
2013,3121,9238,762,32,32,25,25.0,0.78125,34.0,Portalegre,PORTALEGRE
2013,3121,9254,812,23,18,12,12.0,0.5217391304347826,18.0,Portalegre,PORTALEGRE
2013,3121,9773,321,32,31,27,27.0,0.84375,31.0,Portalegre,PORTALEGRE
2013,3121,9853,144,22,8,7,7.0,0.3181818181818182,10.0,Portalegre,PORTALEGRE
2013,3122,8394,346,20,6,3,3.0,0.15,6.0,Portalegre,PORTALEGRE
2013,3122,9070,213,25,28,18,18.0,0.72,28.0,Portalegre,PORTALEGRE
2013,3122,9119,523,25,7,1,1.0,0.04,7.0,Portalegre,PORTALEGRE
2013,3122,9147,345,38,31,18,18.0,0.47368421052631576,33.0,Portalegre,PORTALEGRE
2013,3122,9469,213,25,14,12,12.0,0.48,15.0,Portalegre,PORTALEGRE
2013,3122,9540,524,0,0,0,0.0,,1.0,Portalegre,PORTALEGRE
2013,3122,9670,342,27,11,5,5.0,0.18518518518518517,11.0,Portalegre,PORTALEGRE
2013,3122,9856,522,23,6,0,0.0,0,6.0,Portalegre,PORTALEGRE
2013,3122,9991,345,20,25,1,1.0,0.05,27.0,Portalegre,PORTALEGRE
2013,3122,L033,522,25,5,1,1.0,0.04,5.0,Portalegre,PORTALEGRE
2013,3123,9003,621,35,39,2,2.0,0.05714285714285714,40.0,Portalegre,ELVAS
2013,3123,9085,640,33,13,4,4.0,0.12121212121212122,13.0,Portalegre,ELVAS
2013,3123,9130,621,25,12,3,3.0,0.12,13.0,Portalegre,ELVAS
2013,3131,8002,222,60,68,63,63.0,1.05,68.0,Porto,PORTO
2013,3131,8018,223,20,19,16,16.0,0.8,19.0,Porto,PORTO
2013,3131,8096,345,20,21,18,18.0,0.9,21.0,Porto,PORTO
2013,3131,8264,213,25,29,26,26.0,1.04,29.0,Porto,PORTO
2013,3131,9084,762,55,61,56,56.0,1.018181818181818,65.0,Porto,PORTO
2013,3131,9707,813,30,36,32,32.0,1.0666666666666667,40.0,Porto,PORTO
2013,3131,9767,345,30,37,35,35.0,1.1666666666666667,39.0,Porto,PORTO
2013,3131,9807,223,22,26,25,25.0,1.1363636363636365,28.0,Porto,PORTO
2013,3131,9853,144,47,62,44,44.0,0.9361702127659575,75.0,Porto,PORTO
2013,3131,9878,146,20,14,9,9.0,0.45,14.0,Porto,PORTO
2013,3131,9879,762,44,59,41,41.0,0.9318181818181818,62.0,Porto,PORTO
2013,3132,8021,212,25,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8022,212,2,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8023,212,29,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8024,212,11,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8025,212,6,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8026,212,6,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8027,212,6,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,8028,212,6,0,0,0.0,0,0.0,Porto,PORTO
2013,3132,9244,213,20,26,19,19.0,0.95,27.0,Porto,PORTO
2013,3132,9784,212,0,60,53,53.0,,60.0,Porto,PORTO
2013,3132,9836,212,5,6,5,5.0,1,6.0,Porto,PORTO
2013,3132,9837,212,6,5,5,5.0,0.8333333333333334,5.0,Porto,PORTO
2013,3132,9838,212,15,15,11,11.0,0.7333333333333333,15.0,Porto,PORTO
2013,3132,9839,212,10,9,2,2.0,0.2,10.0,Porto,PORTO
2013,3132,9840,212,15,15,15,15.0,1,15.0,Porto,PORTO
2013,3132,9842,212,20,22,18,18.0,0.9,22.0,Porto,PORTO
2013,3132,9843,212,0,15,10,10.0,,15.0,Porto,PORTO
2013,3132,9863,213,20,24,19,19.0,0.95,24.0,Porto,PORTO
2013,3133,9043,322,27,33,31,31.0,1.1481481481481481,33.0,Porto,VILA DO CONDE
2013,3133,9058,344,55,62,54,54.0,0.9818181818181818,62.0,Porto,VILA DO CONDE
2013,3133,9069,214,43,51,44,44.0,1.0232558139534884,51.0,Porto,VILA DO CONDE
2013,3133,9104,529,27,21,16,16.0,0.5925925925925926,21.0,Porto,VILA DO CONDE
2013,3133,9123,521,27,21,12,12.0,0.4444444444444444,21.0,Porto,VILA DO CONDE
2013,3133,9164,345,45,65,41,41.0,0.9111111111111111,69.0,Porto,VILA DO CONDE
2013,3133,9227,345,43,56,40,40.0,0.9302325581395349,58.0,Porto,VILA DO CONDE
2013,3133,9455,524,36,34,30,30.0,0.8333333333333334,38.0,Porto,VILA DO CONDE
2013,3133,9870,344,22,27,15,15.0,0.6818181818181818,27.0,Porto,VILA DO CONDE
2013,3134,8005,342,31,44,30,30.0,0.967741935483871,44.0,Porto,MATOSINHOS
2013,3134,8442,812,36,44,32,32.0,0.8888888888888888,45.0,Porto,MATOSINHOS
2013,3134,9009,346,41,48,44,44.0,1.0731707317073171,48.0,Porto,MATOSINHOS
2013,3134,9053,349,45,56,44,44.0,0.9777777777777777,56.0,Porto,MATOSINHOS
2013,3134,9058,344,235,283,246,246.0,1.0468085106382978,286.0,Porto,MATOSINHOS
2013,3134,9205,342,90,109,85,85.0,0.9444444444444444,109.0,Porto,MATOSINHOS
2013,3134,9716,341,35,45,34,34.0,0.9714285714285714,49.0,Porto,MATOSINHOS
2013,3134,9829,346,30,38,30,30.0,1,38.0,Porto,MATOSINHOS
2013,3134,9866,341,25,38,26,26.0,1.04,39.0,Porto,MATOSINHOS
2013,3134,9867,349,27,35,26,26.0,0.9629629629629629,35.0,Porto,MATOSINHOS
2013,3134,9870,344,72,106,70,70.0,0.9722222222222222,112.0,Porto,MATOSINHOS
2013,3134,9921,812,75,83,72,72.0,0.96,87.0,Porto,MATOSINHOS
2013,3135,8098,523,0,29,0,0.0,,44.0,Porto,PORTO
2013,3135,8316,481,35,46,34,34.0,0.9714285714285714,46.0,Porto,PORTO
2013,3135,9089,582,100,35,9,9.0,0.09,58.0,Porto,PORTO
2013,3135,9094,523,20,18,12,12.0,0.6,21.0,Porto,PORTO
2013,3135,9110,522,55,51,23,23.0,0.41818181818181815,77.0,Porto,PORTO
2013,3135,9112,523,150,161,111,111.0,0.74,167.0,Porto,PORTO
2013,3135,9117,544,28,20,14,14.0,0.5,20.0,Porto,PORTO
2013,3135,9119,523,201,262,195,195.0,0.9701492537313433,268.0,Porto,PORTO
2013,3135,9123,521,150,194,146,146.0,0.9733333333333334,206.0,Porto,PORTO
2013,3135,9125,524,54,65,56,56.0,1.037037037037037,68.0,Porto,PORTO
2013,3135,9495,523,27,22,13,13.0,0.48148148148148145,22.0,Porto,PORTO
2013,3135,9881,582,0,23,0,0.0,,38.0,Porto,PORTO
2013,3135,9885,523,0,29,0,0.0,,40.0,Porto,PORTO
2013,3135,9886,521,0,34,0,0.0,,44.0,Porto,PORTO
2013,3135,9936,525,35,50,35,35.0,1,50.0,Porto,PORTO
2013,3138,8015,380,27,48,24,24.0,0.8888888888888888,48.0,Porto,FELGUEIRAS
2013,3138,8097,345,32,58,30,31.0,0.96875,59.0,Porto,FELGUEIRAS
2013,3138,8187,862,23,4,1,1.0,0.043478260869565216,4.0,Porto,FELGUEIRAS
2013,3138,8398,481,23,9,0,0.0,0,9.0,Porto,FELGUEIRAS
2013,3138,8489,862,0,9,0,0.0,,9.0,Porto,FELGUEIRAS
2013,3138,9045,345,40,60,48,48.0,1.2,61.0,Porto,FELGUEIRAS
2013,3138,9119,523,55,72,61,61.0,1.1090909090909091,73.0,Porto,FELGUEIRAS
2013,3138,9242,380,40,50,39,39.0,0.975,51.0,Porto,FELGUEIRAS
2013,3138,L014,543,25,5,4,4.0,0.16,5.0,Porto,FELGUEIRAS
2013,3141,8419,621,33,25,0,0.0,0,28.0,Santarém,SANTARÉM
2013,3141,9003,621,45,58,26,26.0,0.5777777777777777,59.0,Santarém,SANTARÉM
2013,3141,9087,541,0,0,0,0.0,,2.0,Santarém,SANTARÉM
2013,3141,9099,851,30,4,0,0.0,0,8.0,Santarém,SANTARÉM
2013,3141,9482,541,41,22,13,13.0,0.3170731707317073,22.0,Santarém,SANTARÉM
2013,3141,L011,621,42,21,2,2.0,0.047619047619047616,23.0,Santarém,SANTARÉM
2013,3141,L015,541,37,23,5,5.0,0.13513513513513514,23.0,Santarém,SANTARÉM
2013,3142,9084,762,39,20,16,16.0,0.41025641025641024,20.0,Santarém,SANTARÉM
2013,3142,9347,211,35,20,17,17.0,0.4857142857142857,20.0,Santarém,SANTARÉM
2013,3142,9354,213,35,12,6,6.0,0.17142857142857143,12.0,Santarém,SANTARÉM
2013,3142,9853,144,38,40,35,35.0,0.9210526315789473,43.0,Santarém,SANTARÉM
2013,3142,9876,144,0,0,0,0.0,,1.0,Santarém,SANTARÉM
2013,3142,9877,213,25,0,0,0.0,0,0.0,Santarém,SANTARÉM
2013,3142,9879,762,20,0,0,0.0,0,0.0,Santarém,SANTARÉM
2013,3143,8006,342,20,0,0,0.0,0,1.0,Santarém,SANTARÉM
2013,3143,9002,345,0,0,0,0.0,,1.0,Santarém,SANTARÉM
2013,3143,9152,345,80,66,50,52.0,0.65,72.0,Santarém,SANTARÉM
2013,3143,9185,481,34,28,10,10.0,0.29411764705882354,31.0,Santarém,SANTARÉM
2013,3143,9206,342,59,35,30,30.0,0.5084745762711864,35.0,Santarém,SANTARÉM
2013,3143,9498,344,41,11,9,11.0,0.2682926829268293,15.0,Santarém,SANTARÉM
2013,3143,9994,345,36,27,4,4.0,0.1111111111111111,29.0,Santarém,SANTARÉM
2013,3145,8416,813,25,8,1,1.0,0.04,10.0,Santarém,RIO MAIOR
2013,3145,9730,813,27,23,18,18.0,0.6666666666666666,23.0,Santarém,RIO MAIOR
2013,3145,9763,813,25,18,16,16.0,0.64,18.0,Santarém,RIO MAIOR
2013,3145,9793,311,27,9,9,9.0,0.3333333333333333,9.0,Santarém,RIO MAIOR
2013,3145,9808,813,65,73,56,56.0,0.8615384615384616,75.0,Santarém,RIO MAIOR
2013,3145,A007,813,33,14,10,10.0,0.30303030303030304,14.0,Santarém,RIO MAIOR
2013,3145,L034,813,70,91,63,63.0,0.9,91.0,Santarém,RIO MAIOR
2013,3151,8412,223,25,1,0,5.0,0.2,15.0,Setúbal,SETÚBAL
2013,3151,9054,321,34,7,3,35.0,1.0294117647058822,42.0,Setúbal,SETÚBAL
2013,3151,9563,813,33,37,30,33.0,1,40.0,Setúbal,SETÚBAL
2013,3151,9631,762,32,4,2,25.0,0.78125,31.0,Setúbal,SETÚBAL
2013,3151,9632,211,25,2,0,5.0,0.2,8.0,Setúbal,SETÚBAL
2013,3151,9853,144,45,30,23,43.0,0.9555555555555556,53.0,Setúbal,SETÚBAL
2013,3152,9092,523,38,48,3,3.0,0.07894736842105263,51.0,Setúbal,SETÚBAL
2013,3152,9099,851,36,6,1,1.0,0.027777777777777776,6.0,Setúbal,SETÚBAL
2013,3152,9112,523,60,43,4,5.0,0.08333333333333333,49.0,Setúbal,SETÚBAL
2013,3152,9119,523,65,82,55,55.0,0.8461538461538461,90.0,Setúbal,SETÚBAL
2013,3152,9123,521,57,51,8,8.0,0.14035087719298245,59.0,Setúbal,SETÚBAL
2013,3152,9455,524,45,8,4,6.0,0.13333333333333333,10.0,Setúbal,SETÚBAL
2013,3152,9862,529,40,18,1,1.0,0.025,20.0,Setúbal,SETÚBAL
2013,3153,8111,345,45,44,9,9.0,0.2,46.0,Setúbal,SETÚBAL
2013,3153,9157,345,54,67,52,52.0,0.9629629629629629,78.0,Setúbal,SETÚBAL
2013,3153,9205,342,68,71,56,56.0,0.8235294117647058,73.0,Setúbal,SETÚBAL
2013,3153,9627,344,75,89,66,66.0,0.88,104.0,Setúbal,SETÚBAL
2013,3153,9628,344,45,19,3,3.0,0.06666666666666667,21.0,Setúbal,SETÚBAL
2013,3153,9629,345,45,50,41,43.0,0.9555555555555556,56.0,Setúbal,SETÚBAL
2013,3153,9630,481,40,22,9,9.0,0.225,23.0,Setúbal,SETÚBAL
2013,3153,9993,345,45,38,2,4.0,0.08888888888888889,44.0,Setúbal,SETÚBAL
2013,3154,9016,524,30,37,28,28.0,0.9333333333333333,37.0,Setúbal,BARREIRO
2013,3154,9089,582,27,9,0,2.0,0.07407407407407407,13.0,Setúbal,BARREIRO
2013,3154,9090,582,20,7,0,0.0,0,9.0,Setúbal,BARREIRO
2013,3154,9125,524,0,1,0,0.0,,1.0,Setúbal,BARREIRO
2013,3154,9478,582,20,7,3,3.0,0.15,8.0,Setúbal,BARREIRO
2013,3154,9479,582,20,1,0,0.0,0,2.0,Setúbal,BARREIRO
2013,3155,9500,723,46,48,44,44.0,0.9565217391304348,48.0,Setúbal,SETÚBAL
2013,3155,9504,726,42,46,38,38.0,0.9047619047619048,48.0,Setúbal,SETÚBAL
2013,3155,9890,726,27,30,27,27.0,1,30.0,Setúbal,SETÚBAL
2013,3161,9016,524,22,24,20,20.0,0.9090909090909091,24.0,Viana do Castelo,PONTE DE LIMA
2013,3161,9085,640,50,32,18,18.0,0.36,32.0,Viana do Castelo,PONTE DE LIMA
2013,3161,9086,621,23,36,5,5.0,0.21739130434782608,38.0,Viana do Castelo,PONTE DE LIMA
2013,3161,9099,851,22,9,1,1.0,0.045454545454545456,9.0,Viana do Castelo,PONTE DE LIMA
2013,3162,9473,762,27,28,25,25.0,0.9259259259259259,28.0,Viana do Castelo,VIANA DO CASTELO
2013,3162,9853,144,51,53,46,46.0,0.9019607843137255,54.0,Viana do Castelo,VIANA DO CASTELO
2013,3162,9859,210,30,21,17,17.0,0.5666666666666667,21.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,8114,812,34,40,30,30.0,0.8823529411764706,41.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,8407,523,26,23,8,8.0,0.3076923076923077,23.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9119,523,60,71,46,46.0,0.7666666666666667,71.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9123,521,27,29,9,9.0,0.3333333333333333,29.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9147,345,50,66,49,49.0,0.98,66.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9148,345,38,36,13,13.0,0.34210526315789475,36.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9254,812,45,53,44,44.0,0.9777777777777777,54.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9723,214,30,25,21,21.0,0.7,25.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9727,214,38,44,37,37.0,0.9736842105263158,44.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9743,582,35,20,1,1.0,0.02857142857142857,20.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9750,523,35,14,0,0.0,0,14.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,9857,522,40,17,0,0.0,0,17.0,Viana do Castelo,VIANA DO CASTELO
2013,3163,L016,541,35,36,19,19.0,0.5428571428571428,36.0,Viana do Castelo,VIANA DO CASTELO
2013,3164,8444,342,24,3,2,2.0,0.08333333333333333,3.0,Viana do Castelo,VALENÇA
2013,3164,8516,345,25,15,5,5.0,0.2,15.0,Viana do Castelo,VALENÇA
2013,3164,9664,342,35,28,25,25.0,0.7142857142857143,28.0,Viana do Castelo,VALENÇA
2013,3164,9872,344,25,11,1,1.0,0.04,11.0,Viana do Castelo,VALENÇA
2013,3164,L026,345,22,21,2,2.0,0.09090909090909091,21.0,Viana do Castelo,VALENÇA
2013,3165,9731,813,37,34,29,29.0,0.7837837837837838,34.0,Viana do Castelo,Melgaço
2013,3181,9054,321,63,70,63,63.0,1,70.0,Viseu,VISEU
2013,3181,9082,142,29,3,2,2.0,0.06896551724137931,3.0,Viseu,VISEU
2013,3181,9084,762,59,55,43,43.0,0.7288135593220338,55.0,Viseu,VISEU
2013,3181,9347,211,32,40,31,31.0,0.96875,40.0,Viseu,VISEU
2013,3181,9466,212,26,5,4,4.0,0.15384615384615385,5.0,Viseu,VISEU
2013,3181,9850,813,35,48,35,35.0,1,48.0,Viseu,VISEU
2013,3181,9853,144,45,26,20,20.0,0.4444444444444444,26.0,Viseu,VISEU
2013,3181,9930,342,68,57,51,51.0,0.75,57.0,Viseu,VISEU
2013,3182,8517,214,40,16,4,4.0,0.1,16.0,Viseu,VISEU
2013,3182,9060,344,35,24,8,8.0,0.22857142857142856,24.0,Viseu,VISEU
2013,3182,9089,582,41,16,0,0.0,0,16.0,Viseu,VISEU
2013,3182,9099,851,36,6,2,2.0,0.05555555555555555,6.0,Viseu,VISEU
2013,3182,9104,529,35,4,1,1.0,0.02857142857142857,4.0,Viseu,VISEU
2013,3182,9109,522,45,26,3,3.0,0.06666666666666667,26.0,Viseu,VISEU
2013,3182,9119,523,60,57,39,39.0,0.65,57.0,Viseu,VISEU
2013,3182,9123,521,45,39,12,12.0,0.26666666666666666,39.0,Viseu,VISEU
2013,3182,9152,345,65,73,57,57.0,0.8769230769230769,74.0,Viseu,VISEU
2013,3182,9205,342,38,47,36,36.0,0.9473684210526315,47.0,Viseu,VISEU
2013,3182,9254,812,41,50,39,39.0,0.9512195121951219,50.0,Viseu,VISEU
2013,3182,9491,213,45,26,13,13.0,0.28888888888888886,26.0,Viseu,VISEU
2013,3182,9994,345,30,29,3,3.0,0.1,30.0,Viseu,VISEU
